Timestamp,Latitude,Longitude,Altitude,UTM Easting,UTM Northing,Zone,Letter,HDOP,GNGGA Read,Fix Quality,Current Time
1707595287.4513214,42.338245478333334,-71.08650646166667,0.0,328115.0411943272,4689440.717642212,19,T,0.8,"$GNGGA,165029.00,4220.2947287,N,07105.1903877,W,5,20,0.8,23.831,M,-28.725,M,1.0,0061*52
",5,1707601828.9999995
1707595288.7063234,45.67157878333333,-72.75317306666666,0.0,675002.4606153781,5060013.902837663,18,T,0.8,"$GNGGA,165030.00,4220.2947270,N,07105.1903840,W,5,20,0.8,23.818,M,-28.725,M,1.0,0061*5D
",5,1707601829.9999995
1707595289.961992,42.33824539,-71.08650632166666,0.0,328115.05248722894,4689440.707550462,19,T,0.8,"$GNGGA,165031.00,4220.2947234,N,07105.1903793,W,5,20,0.8,23.890,M,-28.725,M,1.0,0061*5D
",5,1707601830.9999995
1707595291.21762,42.338245415,-71.08650611833333,0.0,328115.0693065061,4689440.70991549,19,T,0.8,"$GNGGA,165032.00,4220.2947249,N,07105.1903671,W,5,20,0.8,23.924,M,-28.725,M,1.0,0061*57
",5,1707601831.999999
1707595292.4740477,42.338245541666666,-71.08650593166666,0.0,328115.08502974774,4689440.723603516,19,T,0.8,"$GNGGA,165033.00,4220.2947325,N,07105.1903559,W,5,20,0.8,24.028,M,-28.725,M,1.0,0061*56
",5,1707601832.9999995
1707595293.730086,42.33824563666667,-71.08650564833333,0.0,328115.1086303729,4689440.733579791,19,T,0.8,"$GNGGA,165034.00,4220.2947382,N,07105.1903389,W,5,20,0.8,24.082,M,-28.725,M,1.0,0061*57
",5,1707601833.9999993
1707595294.984131,42.338245675,-71.086505395,0.0,328115.1296051146,4689440.737324309,19,T,0.8,"$GNGGA,165035.00,4220.2947405,N,07105.1903237,W,5,20,0.8,24.104,M,-28.725,M,2.0,0061*56
",5,1707601834.9999995
1707595296.2408488,42.338245648333334,-71.08650525333333,0.0,328115.1412033465,4689440.7340768045,19,T,0.8,"$GNGGA,165036.00,4220.2947389,N,07105.1903152,W,5,20,0.8,24.112,M,-28.725,M,1.0,0061*52
",5,1707601835.9999995
1707595297.4951625,42.33824572666666,-72.7531718,0.0,685092.7681685283,4689777.295985184,18,T,0.8,"$GNGGA,165037.00,4220.2947436,N,07105.1903080,W,5,20,0.8,24.156,M,-28.725,M,1.0,0061*5E
",5,1707601836.9999995
1707595298.7496905,42.33824570666667,-71.08650501,0.0,328115.1614087574,4689440.740062386,19,T,0.8,"$GNGGA,165038.00,4220.2947424,N,07105.1903006,W,5,20,0.8,24.147,M,-28.725,M,1.0,0061*5C
",5,1707601837.9999995
1707595300.0053205,42.33824575166667,-71.086504915,0.0,328115.16935772717,4689440.744867251,19,T,0.8,"$GNGGA,165039.00,4220.2947451,N,07105.1902949,W,5,20,0.8,24.149,M,-28.725,M,1.0,0061*52
",5,1707601838.9999993
1707595301.2590778,42.338245771666664,-71.08650490166667,0.0,328115.17051065876,4689440.747061146,19,T,0.8,"$GNGGA,165040.00,4220.2947463,N,07105.1902941,W,5,20,0.8,24.123,M,-28.725,M,1.0,0061*59
",5,1707601839.999999
1707595302.514408,42.33824582,-72.75317155,0.0,685092.7884905507,4689777.306893486,18,T,0.8,"$GNGGA,165041.00,4220.2947492,N,07105.1902930,W,5,20,0.8,24.067,M,-28.725,M,2.0,0061*52
",5,1707601840.999999
1707595303.7688951,42.33824574333333,-71.08650490833334,0.0,328115.16988424206,4689440.743928422,19,T,0.8,"$GNGGA,165042.00,4220.2947446,N,07105.1902945,W,5,20,0.8,24.013,M,-28.725,M,1.0,0061*5A
",5,1707601841.9999995
1707595305.0255394,42.338245703333335,-71.08650496833333,0.0,328115.1648322873,4689440.739608015,19,T,0.8,"$GNGGA,165043.00,4220.2947422,N,07105.1902981,W,5,20,0.8,23.942,M,-28.725,M,2.0,0061*58
",5,1707601842.9999993
1707595306.282259,42.33824561833333,-71.08650496166666,0.0,328115.1651499078,4689440.730155936,19,T,0.8,"$GNGGA,165044.00,4220.2947371,N,07105.1902977,W,5,20,0.8,23.883,M,-28.725,M,1.0,0061*58
",5,1707601843.999999
1707595307.538646,42.338245461666666,-71.08650502,0.0,328115.1599173744,4689440.712877217,19,T,0.8,"$GNGGA,165045.00,4220.2947277,N,07105.1903012,W,5,20,0.8,23.788,M,-28.725,M,2.0,0061*52
",5,1707601844.9999995
1707595308.7940633,42.338245353333335,-71.08650505333334,0.0,328115.15687610593,4689440.700915007,19,T,0.8,"$GNGGA,165046.00,4220.2947212,N,07105.1903032,W,5,20,0.8,23.776,M,-28.725,M,1.0,0061*52
",5,1707601845.9999995
1707595310.0472121,42.33824529333333,-71.08650506333333,0.0,328115.1558887963,4689440.694272679,19,T,0.8,"$GNGGA,165047.00,4220.2947176,N,07105.1903038,W,5,20,0.8,23.742,M,-28.725,M,1.0,0061*5F
",5,1707601846.9999995
1707595311.3032084,42.33824520666667,-71.08650513833334,0.0,328115.14947394887,4689440.684800616,19,T,0.8,"$GNGGA,165048.00,4220.2947124,N,07105.1903083,W,5,20,0.8,23.697,M,-28.725,M,2.0,0061*5D
",5,1707601847.9999993
1707595312.5588667,42.338245023333336,-71.08650513,0.0,328115.14966093947,4689440.664426002,19,T,0.8,"$GNGGA,165049.00,4220.2947014,N,07105.1903078,W,5,20,0.8,23.654,M,-28.725,M,1.0,0061*56
",5,1707601848.999999
1707595313.8141515,45.671578133333334,-71.086505155,0.0,337484.6669765304,5059675.877396427,19,T,0.8,"$GNGGA,165050.00,4220.2946880,N,07105.1903093,W,5,20,0.8,23.579,M,-28.725,M,2.0,0061*50
",5,1707601849.9999995
1707595315.06962,42.33824468,-71.08650519,0.0,328115.1437824935,4689440.62642274,19,T,0.8,"$GNGGA,165051.00,4220.2946808,N,07105.1903114,W,5,20,0.8,23.551,M,-28.725,M,1.0,0061*56
",5,1707601850.9999993
